image_path,label
processed_images\angry_Training_66292595.jpg_0.jpg,angry
processed_images\angry_Training_66358229.jpg_0.jpg,angry
processed_images\angry_Training_66361535.jpg_0.jpg,angry
processed_images\angry_Training_66368086.jpg_0.jpg,angry
processed_images\angry_Training_66380106.jpg_0.jpg,angry
processed_images\angry_Training_66396219.jpg_0.jpg,angry
processed_images\angry_Training_66428782.jpg_0.jpg,angry
processed_images\angry_Training_66436160.jpg_0.jpg,angry
processed_images\angry_Training_6644670.jpg_0.jpg,angry
processed_images\angry_Training_66483319.jpg_0.jpg,angry
processed_images\angry_Training_66532755.jpg_0.jpg,angry
processed_images\angry_Training_66555113.jpg_0.jpg,angry
processed_images\angry_Training_66574043.jpg_0.jpg,angry
processed_images\angry_Training_66594006.jpg_0.jpg,angry
processed_images\angry_Training_66776613.jpg_0.jpg,angry
processed_images\angry_Training_66803716.jpg_0.jpg,angry
processed_images\angry_Training_66823441.jpg_0.jpg,angry
processed_images\angry_Training_66839977.jpg_0.jpg,angry
processed_images\angry_Training_66916372.jpg_0.jpg,angry
processed_images\angry_Training_66943482.jpg_0.jpg,angry
processed_images\angry_Training_67042957.jpg_0.jpg,angry
processed_images\angry_Training_67046912.jpg_0.jpg,angry
processed_images\angry_Training_67053339.jpg_0.jpg,angry
processed_images\angry_Training_67115638.jpg_0.jpg,angry
processed_images\angry_Training_67119079.jpg_0.jpg,angry
processed_images\angry_Training_6716297.jpg_0.jpg,angry
processed_images\angry_Training_67196252.jpg_0.jpg,angry
processed_images\angry_Training_67199118.jpg_0.jpg,angry
processed_images\angry_Training_67213645.jpg_0.jpg,angry
processed_images\angry_Training_67266148.jpg_0.jpg,angry
processed_images\angry_Training_67271504.jpg_0.jpg,angry
processed_images\angry_Training_67279603.jpg_0.jpg,angry
processed_images\angry_Training_67283529.jpg_0.jpg,angry
processed_images\angry_Training_67381087.jpg_0.jpg,angry
processed_images\angry_Training_67404285.jpg_0.jpg,angry
processed_images\angry_Training_67420546.jpg_0.jpg,angry
processed_images\angry_Training_67465286.jpg_0.jpg,angry
processed_images\angry_Training_67540446.jpg_0.jpg,angry
processed_images\angry_Training_67661758.jpg_0.jpg,angry
processed_images\angry_Training_67667183.jpg_0.jpg,angry
processed_images\angry_Training_67671985.jpg_0.jpg,angry
processed_images\angry_Training_67725198.jpg_0.jpg,angry
processed_images\angry_Training_67735614.jpg_0.jpg,angry
processed_images\angry_Training_67740521.jpg_0.jpg,angry
processed_images\angry_Training_67768289.jpg_0.jpg,angry
processed_images\angry_Training_67787976.jpg_0.jpg,angry
processed_images\angry_Training_67792239.jpg_0.jpg,angry
processed_images\angry_Training_67844205.jpg_0.jpg,angry
processed_images\angry_Training_67857943.jpg_0.jpg,angry
processed_images\angry_Training_67906196.jpg_0.jpg,angry
processed_images\angry_Training_67958452.jpg_0.jpg,angry
processed_images\angry_Training_67969060.jpg_0.jpg,angry
processed_images\angry_Training_6799271.jpg_0.jpg,angry
processed_images\angry_Training_68035512.jpg_0.jpg,angry
processed_images\angry_Training_68106940.jpg_0.jpg,angry
processed_images\angry_Training_68113119.jpg_0.jpg,angry
processed_images\angry_Training_6815405.jpg_0.jpg,angry
processed_images\angry_Training_68189647.jpg_0.jpg,angry
processed_images\angry_Training_68212547.jpg_0.jpg,angry
processed_images\angry_Training_68308223.jpg_0.jpg,angry
processed_images\angry_Training_68451970.jpg_0.jpg,angry
processed_images\angry_Training_68463175.jpg_0.jpg,angry
processed_images\angry_Training_68467255.jpg_0.jpg,angry
processed_images\angry_Training_68573752.jpg_0.jpg,angry
processed_images\angry_Training_68597684.jpg_0.jpg,angry
processed_images\angry_Training_68636162.jpg_0.jpg,angry
processed_images\angry_Training_68659875.jpg_0.jpg,angry
processed_images\angry_Training_68690730.jpg_0.jpg,angry
processed_images\angry_Training_68696493.jpg_0.jpg,angry
processed_images\angry_Training_68725589.jpg_0.jpg,angry
processed_images\angry_Training_68732558.jpg_0.jpg,angry
processed_images\angry_Training_68805301.jpg_0.jpg,angry
processed_images\angry_Training_68805376.jpg_0.jpg,angry
processed_images\angry_Training_68809462.jpg_0.jpg,angry
processed_images\angry_Training_68846875.jpg_0.jpg,angry
processed_images\angry_Training_68855873.jpg_0.jpg,angry
processed_images\angry_Training_68876599.jpg_0.jpg,angry
processed_images\angry_Training_68893329.jpg_0.jpg,angry
processed_images\angry_Training_68895911.jpg_0.jpg,angry
processed_images\angry_Training_68964403.jpg_0.jpg,angry
processed_images\angry_Training_6899314.jpg_0.jpg,angry
processed_images\angry_Training_69134390.jpg_0.jpg,angry
processed_images\angry_Training_69149950.jpg_0.jpg,angry
processed_images\angry_Training_69155832.jpg_0.jpg,angry
processed_images\angry_Training_69280269.jpg_0.jpg,angry
processed_images\angry_Training_69283056.jpg_0.jpg,angry
processed_images\angry_Training_69286607.jpg_0.jpg,angry
processed_images\angry_Training_69295022.jpg_0.jpg,angry
processed_images\angry_Training_69312642.jpg_0.jpg,angry
processed_images\angry_Training_69322664.jpg_0.jpg,angry
processed_images\angry_Training_69388533.jpg_0.jpg,angry
processed_images\angry_Training_69393579.jpg_0.jpg,angry
processed_images\angry_Training_69523426.jpg_0.jpg,angry
processed_images\angry_Training_69562893.jpg_0.jpg,angry
processed_images\angry_Training_69606671.jpg_0.jpg,angry
processed_images\angry_Training_69677538.jpg_0.jpg,angry
processed_images\angry_Training_69690517.jpg_0.jpg,angry
processed_images\angry_Training_69764678.jpg_0.jpg,angry
processed_images\angry_Training_69770552.jpg_0.jpg,angry
processed_images\angry_Training_69786566.jpg_0.jpg,angry
processed_images\angry_Training_69861809.jpg_0.jpg,angry
processed_images\angry_Training_69920331.jpg_0.jpg,angry
processed_images\angry_Training_69942174.jpg_0.jpg,angry
processed_images\angry_Training_69980073.jpg_0.jpg,angry
processed_images\angry_Training_70023034.jpg_0.jpg,angry
processed_images\angry_Training_70026029.jpg_0.jpg,angry
processed_images\angry_Training_70055314.jpg_0.jpg,angry
processed_images\angry_Training_7007467.jpg_0.jpg,angry
processed_images\angry_Training_70166728.jpg_0.jpg,angry
processed_images\angry_Training_70194152.jpg_0.jpg,angry
processed_images\angry_Training_70226570.jpg_0.jpg,angry
processed_images\angry_Training_70232800.jpg_0.jpg,angry
processed_images\angry_Training_70244950.jpg_0.jpg,angry
processed_images\angry_Training_70272883.jpg_0.jpg,angry
processed_images\angry_Training_70299484.jpg_0.jpg,angry
processed_images\angry_Training_70313637.jpg_0.jpg,angry
processed_images\angry_Training_70392303.jpg_0.jpg,angry
processed_images\angry_Training_70424970.jpg_0.jpg,angry
processed_images\angry_Training_70447362.jpg_0.jpg,angry
processed_images\angry_Training_70451794.jpg_0.jpg,angry
processed_images\angry_Training_70504908.jpg_0.jpg,angry
processed_images\angry_Training_70557281.jpg_0.jpg,angry
processed_images\angry_Training_70583545.jpg_0.jpg,angry
processed_images\angry_Training_70605348.jpg_0.jpg,angry
processed_images\angry_Training_70624216.jpg_0.jpg,angry
processed_images\angry_Training_70676714.jpg_0.jpg,angry
processed_images\angry_Training_70691608.jpg_0.jpg,angry
processed_images\angry_Training_70713840.jpg_0.jpg,angry
processed_images\angry_Training_70726538.jpg_0.jpg,angry
processed_images\angry_Training_70728333.jpg_0.jpg,angry
processed_images\angry_Training_70731802.jpg_0.jpg,angry
processed_images\angry_Training_70761180.jpg_0.jpg,angry
processed_images\angry_Training_70765717.jpg_0.jpg,angry
processed_images\angry_Training_70773407.jpg_0.jpg,angry
processed_images\angry_Training_70796272.jpg_0.jpg,angry
processed_images\angry_Training_70836368.jpg_0.jpg,angry
processed_images\angry_Training_70912637.jpg_0.jpg,angry
processed_images\angry_Training_70923480.jpg_0.jpg,angry
processed_images\angry_Training_70936947.jpg_0.jpg,angry
processed_images\angry_Training_70943234.jpg_0.jpg,angry
processed_images\angry_Training_70948853.jpg_0.jpg,angry
processed_images\angry_Training_70968941.jpg_0.jpg,angry
processed_images\angry_Training_70972934.jpg_0.jpg,angry
processed_images\angry_Training_70987070.jpg_0.jpg,angry
processed_images\angry_Training_70996888.jpg_0.jpg,angry
processed_images\angry_Training_71049417.jpg_0.jpg,angry
processed_images\angry_Training_71064297.jpg_0.jpg,angry
processed_images\angry_Training_71075038.jpg_0.jpg,angry
processed_images\angry_Training_71083488.jpg_0.jpg,angry
processed_images\angry_Training_71105711.jpg_0.jpg,angry
processed_images\angry_Training_71131403.jpg_0.jpg,angry
processed_images\angry_Training_71159478.jpg_0.jpg,angry
processed_images\angry_Training_71192224.jpg_0.jpg,angry
processed_images\angry_Training_71205061.jpg_0.jpg,angry
processed_images\angry_Training_71235489.jpg_0.jpg,angry
processed_images\angry_Training_71282551.jpg_0.jpg,angry
processed_images\angry_Training_71314314.jpg_0.jpg,angry
processed_images\angry_Training_71327482.jpg_0.jpg,angry
processed_images\angry_Training_71386346.jpg_0.jpg,angry
processed_images\angry_Training_7139588.jpg_0.jpg,angry
processed_images\angry_Training_71414588.jpg_0.jpg,angry
processed_images\angry_Training_71549679.jpg_0.jpg,angry
processed_images\angry_Training_71560670.jpg_0.jpg,angry
processed_images\angry_Training_71571159.jpg_0.jpg,angry
processed_images\angry_Training_71646870.jpg_0.jpg,angry
processed_images\angry_Training_71658318.jpg_0.jpg,angry
processed_images\angry_Training_71668532.jpg_0.jpg,angry
processed_images\angry_Training_71721732.jpg_0.jpg,angry
processed_images\angry_Training_71737757.jpg_0.jpg,angry
processed_images\angry_Training_71784157.jpg_0.jpg,angry
processed_images\angry_Training_71789747.jpg_0.jpg,angry
processed_images\angry_Training_71798844.jpg_0.jpg,angry
processed_images\angry_Training_7180536.jpg_0.jpg,angry
processed_images\angry_Training_71812790.jpg_0.jpg,angry
processed_images\angry_Training_71816959.jpg_0.jpg,angry
processed_images\angry_Training_71823092.jpg_0.jpg,angry
processed_images\angry_Training_7193527.jpg_0.jpg,angry
processed_images\angry_Training_71939703.jpg_0.jpg,angry
processed_images\angry_Training_71982061.jpg_0.jpg,angry
processed_images\angry_Training_7206687.jpg_0.jpg,angry
processed_images\angry_Training_72126006.jpg_0.jpg,angry
processed_images\angry_Training_7213486.jpg_0.jpg,angry
processed_images\angry_Training_72155084.jpg_0.jpg,angry
processed_images\angry_Training_72166551.jpg_0.jpg,angry
processed_images\angry_Training_72233838.jpg_0.jpg,angry
processed_images\angry_Training_72304448.jpg_0.jpg,angry
processed_images\angry_Training_72310709.jpg_0.jpg,angry
processed_images\angry_Training_7232489.jpg_0.jpg,angry
processed_images\angry_Training_72365091.jpg_0.jpg,angry
processed_images\angry_Training_72428050.jpg_0.jpg,angry
processed_images\angry_Training_72476694.jpg_0.jpg,angry
processed_images\angry_Training_72523573.jpg_0.jpg,angry
processed_images\angry_Training_72544904.jpg_0.jpg,angry
processed_images\angry_Training_72552568.jpg_0.jpg,angry
processed_images\angry_Training_7259457.jpg_0.jpg,angry
processed_images\angry_Training_72670516.jpg_0.jpg,angry
processed_images\angry_Training_72696789.jpg_0.jpg,angry
processed_images\angry_Training_72703242.jpg_0.jpg,angry
processed_images\angry_Training_72806369.jpg_0.jpg,angry
processed_images\angry_Training_72809685.jpg_0.jpg,angry
processed_images\angry_Training_72829395.jpg_0.jpg,angry
processed_images\angry_Training_72882193.jpg_0.jpg,angry
processed_images\angry_Training_72892964.jpg_0.jpg,angry
processed_images\angry_Training_72893533.jpg_0.jpg,angry
processed_images\angry_Training_72929129.jpg_0.jpg,angry
processed_images\angry_Training_72939025.jpg_0.jpg,angry
processed_images\angry_Training_72976096.jpg_0.jpg,angry
processed_images\angry_Training_72990947.jpg_0.jpg,angry
processed_images\angry_Training_72994844.jpg_0.jpg,angry
processed_images\angry_Training_73014764.jpg_0.jpg,angry
processed_images\angry_Training_73033850.jpg_0.jpg,angry
processed_images\angry_Training_73056256.jpg_0.jpg,angry
processed_images\angry_Training_73106486.jpg_0.jpg,angry
processed_images\angry_Training_7311585.jpg_0.jpg,angry
processed_images\angry_Training_73126296.jpg_0.jpg,angry
processed_images\angry_Training_73139864.jpg_0.jpg,angry
processed_images\angry_Training_73207712.jpg_0.jpg,angry
processed_images\angry_Training_73248975.jpg_0.jpg,angry
processed_images\angry_Training_73249273.jpg_0.jpg,angry
processed_images\angry_Training_7326263.jpg_0.jpg,angry
processed_images\angry_Training_73262698.jpg_0.jpg,angry
processed_images\angry_Training_73277645.jpg_0.jpg,angry
processed_images\angry_Training_73316542.jpg_0.jpg,angry
processed_images\angry_Training_73342188.jpg_0.jpg,angry
processed_images\angry_Training_73355488.jpg_0.jpg,angry
processed_images\angry_Training_7336250.jpg_0.jpg,angry
processed_images\angry_Training_73381335.jpg_0.jpg,angry
processed_images\angry_Training_73425315.jpg_0.jpg,angry
processed_images\angry_Training_73441735.jpg_0.jpg,angry
processed_images\angry_Training_73456635.jpg_0.jpg,angry
processed_images\angry_Training_73494876.jpg_0.jpg,angry
processed_images\angry_Training_73515932.jpg_0.jpg,angry
processed_images\angry_Training_73524161.jpg_0.jpg,angry
processed_images\angry_Training_73556209.jpg_0.jpg,angry
processed_images\angry_Training_73598349.jpg_0.jpg,angry
processed_images\angry_Training_7364322.jpg_0.jpg,angry
processed_images\angry_Training_73645036.jpg_0.jpg,angry
processed_images\angry_Training_73679542.jpg_0.jpg,angry
processed_images\angry_Training_73696242.jpg_0.jpg,angry
processed_images\angry_Training_73700492.jpg_0.jpg,angry
processed_images\angry_Training_73701597.jpg_0.jpg,angry
processed_images\angry_Training_73833007.jpg_0.jpg,angry
processed_images\angry_Training_73838412.jpg_0.jpg,angry
processed_images\angry_Training_7389904.jpg_0.jpg,angry
processed_images\angry_Training_74019811.jpg_0.jpg,angry
processed_images\angry_Training_74024702.jpg_0.jpg,angry
processed_images\angry_Training_74036018.jpg_0.jpg,angry
processed_images\angry_Training_74059930.jpg_0.jpg,angry
processed_images\angry_Training_74109722.jpg_0.jpg,angry
processed_images\angry_Training_74146784.jpg_0.jpg,angry
processed_images\angry_Training_74163946.jpg_0.jpg,angry
processed_images\angry_Training_74177577.jpg_0.jpg,angry
processed_images\angry_Training_74182612.jpg_0.jpg,angry
processed_images\angry_Training_74186556.jpg_0.jpg,angry
processed_images\angry_Training_74201076.jpg_0.jpg,angry
processed_images\angry_Training_74212523.jpg_0.jpg,angry
processed_images\angry_Training_74322739.jpg_0.jpg,angry
processed_images\angry_Training_74335310.jpg_0.jpg,angry
processed_images\angry_Training_74358758.jpg_0.jpg,angry
processed_images\angry_Training_74453786.jpg_0.jpg,angry
processed_images\angry_Training_74459561.jpg_0.jpg,angry
processed_images\angry_Training_74480993.jpg_0.jpg,angry
processed_images\angry_Training_74526445.jpg_0.jpg,angry
processed_images\angry_Training_74592598.jpg_0.jpg,angry
processed_images\angry_Training_74665650.jpg_0.jpg,angry
processed_images\angry_Training_74755120.jpg_0.jpg,angry
processed_images\angry_Training_74757094.jpg_0.jpg,angry
processed_images\angry_Training_74885425.jpg_0.jpg,angry
processed_images\angry_Training_74930590.jpg_0.jpg,angry
processed_images\angry_Training_74942632.jpg_0.jpg,angry
processed_images\angry_Training_74978516.jpg_0.jpg,angry
processed_images\angry_Training_75000207.jpg_0.jpg,angry
processed_images\angry_Training_75063900.jpg_0.jpg,angry
processed_images\angry_Training_75072404.jpg_0.jpg,angry
processed_images\angry_Training_75118146.jpg_0.jpg,angry
processed_images\angry_Training_75197515.jpg_0.jpg,angry
processed_images\angry_Training_75201127.jpg_0.jpg,angry
processed_images\angry_Training_75207038.jpg_0.jpg,angry
processed_images\angry_Training_75210571.jpg_0.jpg,angry
